match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041UN,1,False,62850,0.7
DFL-MAT-J041UN,1,False,175445,0.6
DFL-MAT-J041UN,1,False,27775,0.6
DFL-MAT-J041UN,1,False,10800,0.9
DFL-MAT-J041UN,1,False,178870,0.7
DFL-MAT-J041UN,1,False,21500,0.9
DFL-MAT-J041UN,1,False,39075,0.8
DFL-MAT-J041UN,1,False,132520,1.0
DFL-MAT-J041UN,1,False,135370,0.5
DFL-MAT-J041UN,1,False,146420,1.0
DFL-MAT-J041UN,1,False,33775,0.6
DFL-MAT-J041UN,1,False,21200,0.6
DFL-MAT-J041UN,1,False,37175,0.6
DFL-MAT-J041UN,1,False,139270,1.0
DFL-MAT-J041UN,1,False,51175,0.8
DFL-MAT-J041UN,1,False,43575,0.5
DFL-MAT-J041UN,1,False,160170,0.9
DFL-MAT-J041UN,1,False,51025,1.0
DFL-MAT-J041UN,1,False,156545,0.9
DFL-MAT-J041UN,1,False,11450,1.0
DFL-MAT-J041UN,1,False,19525,1.0
DFL-MAT-J041UN,1,False,158870,0.8
DFL-MAT-J041UN,1,False,23875,0.7
DFL-MAT-J041UO,0,False,82476,0.5
DFL-MAT-J041UO,0,False,110058,0.8
DFL-MAT-J041UO,0,False,154408,0.7
DFL-MAT-J041UO,0,False,79551,1.0
DFL-MAT-J041UO,0,False,147183,0.7
DFL-MAT-J041UO,0,False,100483,0.7
DFL-MAT-J041UO,0,False,56301,0.6
DFL-MAT-J041UO,0,False,128233,0.6
DFL-MAT-J041UO,0,False,153933,0.8
DFL-MAT-J041UO,0,False,72776,0.7
DFL-MAT-J041UO,0,False,117408,0.6
DFL-MAT-J041UO,0,False,57351,0.9
DFL-MAT-J041UO,0,False,60351,0.8
DFL-MAT-J041UO,0,False,159533,0.8
DFL-MAT-J041UO,0,False,131458,0.6
DFL-MAT-J041UO,0,False,40826,0.9
DFL-MAT-J041UO,0,False,153683,1.0
DFL-MAT-J041UO,0,False,51301,0.6
DFL-MAT-J041UO,0,False,153658,0.8
DFL-MAT-J041UO,0,False,57551,0.6
DFL-MAT-J041UO,0,False,40176,0.8
DFL-MAT-J041UO,0,False,142733,0.8
DFL-MAT-J041UO,0,False,159808,0.6
DFL-MAT-J041UO,0,False,42626,0.9
DFL-MAT-J041UO,0,False,154308,1.0
DFL-MAT-J041UO,0,False,141658,0.9
DFL-MAT-J041UO,0,False,145558,0.5
DFL-MAT-J041UO,0,False,65901,0.8
DFL-MAT-J041UO,0,False,140933,0.9
DFL-MAT-J041UO,0,False,108583,0.6
