match_id,team,frame,object_id,jersey,player_name,velocity_y_cm_s,deviation_from_team_mean_cm_s,team_n_fwd,team_n_bwd,responsible_reason
DFL-MAT-J041X5,0,112641,DFL-OBJ-J01IZ9,21,Nicolai Remberg,321.2094749051288,384.75675652849554,3,7,velocity_outlier_against_majority
DFL-MAT-J041X5,0,116974,DFL-OBJ-0027JU,25,Jordan Torunarigha,-70.15459781764025,77.69954280823772,6,4,velocity_outlier_against_majority
DFL-MAT-J041X5,1,35043,DFL-OBJ-00286V,28,Nikolas Terkelsen Nartey,-425.796453948628,290.29803187955133,1,9,velocity_outlier_same_direction
DFL-MAT-J041X5,1,46342,DFL-OBJ-J01TQX,2,Ameen Al-Dakhil,-278.8731236557343,188.616844307064,2,8,velocity_outlier_same_direction
DFL-MAT-J041X5,1,100413,DFL-OBJ-J01N62,27,Badredine Bouanani,689.5712701147487,417.793112282244,9,1,velocity_outlier_same_direction
DFL-MAT-J041X5,1,100431,DFL-OBJ-J01N62,27,Badredine Bouanani,593.981833384008,336.342472945735,10,0,velocity_outlier_same_direction
DFL-MAT-J041XE,0,19000,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,-348.2319854058946,412.1774714818162,8,2,velocity_outlier_against_majority
DFL-MAT-J041XE,0,118609,DFL-OBJ-0027AT,18,Bakery Jatta,241.3884947580528,417.6416928482083,1,9,velocity_outlier_against_majority
DFL-MAT-J041XE,0,153112,DFL-OBJ-J01A3I,6,Albert-Mboyo Sambi Lokonga,-174.34173113520941,221.17273346621107,6,4,velocity_outlier_against_majority
DFL-MAT-J041XE,1,27033,DFL-OBJ-J01DCO,3,Yukinari Sugawara,-69.62757451888197,93.42893961915848,8,2,velocity_outlier_against_majority
DFL-MAT-J041XE,1,108085,DFL-OBJ-J020YN,17,Marco Grüll,245.3050854137768,267.3296214654874,4,6,velocity_outlier_against_majority
DFL-MAT-J041XE,1,112189,DFL-OBJ-J01DCO,3,Yukinari Sugawara,-134.44192482235707,167.78184154814227,5,5,velocity_outlier_same_direction
DFL-MAT-J041XE,1,126633,DFL-OBJ-J01QJA,14,Senne Maaike Lynen,-408.95786178394803,382.599884012927,5,5,velocity_outlier_same_direction
DFL-MAT-J041XE,1,126640,DFL-OBJ-J01QJA,14,Senne Maaike Lynen,-434.2968565251168,396.647076956859,5,5,velocity_outlier_same_direction
DFL-MAT-J041XE,1,146839,DFL-OBJ-J01QJA,14,Senne Maaike Lynen,-379.2569930069976,299.8393804263396,2,8,velocity_outlier_same_direction
DFL-MAT-J041XE,1,153474,DFL-OBJ-002FX2,20,Romano Christian Schmid,-327.69305372566055,271.164794545229,5,5,velocity_outlier_same_direction
DFL-MAT-J041XE,1,158168,DFL-OBJ-002FW5,5,Amos Pieper,-661.7712520973341,656.1756514419519,7,3,velocity_outlier_against_majority
DFL-MAT-J041XN,0,57320,DFL-OBJ-J01D90,18,Wouter Burger,608.7323767215081,592.2329482112083,4,6,velocity_outlier_against_majority
DFL-MAT-J041XN,0,72646,DFL-OBJ-J0244Y,7,Leon Avdullahu,-207.38259124128479,217.32540567323065,7,3,velocity_outlier_against_majority
DFL-MAT-J041XN,0,110240,DFL-OBJ-J01TMV,2,Robin Hranáč,333.4285018524153,338.498353096178,4,6,velocity_outlier_against_majority
DFL-MAT-J041XN,0,137284,DFL-OBJ-J01T26,22,Alexander Prass,-281.90345483823427,218.36334780356302,4,6,velocity_outlier_same_direction
DFL-MAT-J041XN,0,162925,DFL-OBJ-J0244Y,7,Leon Avdullahu,-414.8293976554844,351.7022665337878,5,5,velocity_outlier_same_direction
DFL-MAT-J041XN,0,175087,DFL-OBJ-J02110,21,Albian Hajdari,377.87024368546474,314.33941420898225,6,4,velocity_outlier_same_direction
DFL-MAT-J041XN,1,26847,DFL-OBJ-J021LJ,45,Fabio Amado Uri Baldé,294.3492336970587,205.7836629956186,6,4,velocity_outlier_same_direction
DFL-MAT-J041XN,1,43187,DFL-OBJ-J020IH,44,Luka Vušković,-288.8849757328037,302.04431297366057,6,4,velocity_outlier_against_majority
DFL-MAT-J041XN,1,55063,DFL-OBJ-J020IH,44,Luka Vušković,305.40910780041133,162.46122174926674,10,0,velocity_outlier_same_direction
DFL-MAT-J041XN,1,68532,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,463.6264118329308,328.1971822460938,8,2,velocity_outlier_same_direction
DFL-MAT-J041XN,1,72374,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,-618.569854058983,385.79174267761266,2,8,velocity_outlier_same_direction
DFL-MAT-J041XN,1,74203,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,-343.3573753138909,309.1760202357976,5,5,velocity_outlier_same_direction
DFL-MAT-J041XN,1,107180,DFL-OBJ-0001QT,23,Jonas Meffert,-587.3721890026254,480.32916258459755,2,8,velocity_outlier_same_direction
DFL-MAT-J041XN,1,121571,DFL-OBJ-J020IH,44,Luka Vušković,81.33834161008055,308.199342927603,1,9,velocity_outlier_against_majority
DFL-MAT-J041XN,1,129083,DFL-OBJ-J021LJ,45,Fabio Amado Uri Baldé,-111.26513180860667,315.88467872706565,9,1,velocity_outlier_against_majority
DFL-MAT-J041XN,1,139606,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,203.1397024875332,263.7201699266945,3,7,velocity_outlier_against_majority
DFL-MAT-J041XN,1,139678,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,-499.20944393770117,353.32707087598214,3,7,velocity_outlier_same_direction
DFL-MAT-J041XN,1,170201,DFL-OBJ-0027AT,18,Bakery Jatta,442.72817359773893,270.0237928335772,9,1,velocity_outlier_same_direction
DFL-MAT-J041XW,0,141919,DFL-OBJ-J01W6J,14,Rayan Philippe,-194.1708050403682,179.20646965755407,6,4,velocity_outlier_against_majority
DFL-MAT-J041XW,1,49973,DFL-OBJ-002GG7,34,Pharrell Nnamdi Collins,476.27777214733396,419.90475406236027,5,5,velocity_outlier_same_direction
DFL-MAT-J041Y0,0,123761,DFL-OBJ-00017V,30,Christian Günter,-418.2499605869139,360.6881453892304,4,6,velocity_outlier_same_direction
DFL-MAT-J041Y0,0,166122,DFL-OBJ-00012Y,17,Lukas Kübler,128.02706552705982,162.6012339110128,3,7,velocity_outlier_against_majority
DFL-MAT-J041Y0,0,173829,DFL-OBJ-00012Y,17,Lukas Kübler,413.000180174089,370.0812683693096,4,6,velocity_outlier_against_majority
DFL-MAT-J041Y0,1,37006,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,-669.6390465412145,514.7670855714307,2,8,velocity_outlier_same_direction
DFL-MAT-J041Y0,1,43592,DFL-OBJ-J020IH,44,Luka Vušković,124.530562030558,152.7395400493208,4,6,velocity_outlier_against_majority
DFL-MAT-J041Y0,1,47958,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,336.63629044063754,205.25863991081337,9,1,velocity_outlier_same_direction
DFL-MAT-J041Y0,1,145919,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,331.8378461313235,279.83908983304923,5,4,velocity_outlier_same_direction
DFL-MAT-J041Y0,1,146151,DFL-OBJ-0027AT,18,Bakery Jatta,-85.84877481616394,255.81135897560767,8,1,velocity_outlier_against_majority
DFL-MAT-J041YE,0,136029,DFL-OBJ-J01QSK,49,Otto Emerson Stange,499.7319628841399,272.5897069918834,10,0,velocity_outlier_same_direction
DFL-MAT-J041YE,0,172001,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,452.0862189340489,338.10585931781713,7,3,velocity_outlier_same_direction
DFL-MAT-J041YE,0,178121,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,-423.5839160839093,248.3199216242657,1,9,velocity_outlier_same_direction
DFL-MAT-J041YE,1,168294,DFL-OBJ-J024SS,6,Ignacio Ezequiel Agustín Fernández Carballo,-220.30046845263996,240.38414102001016,7,3,velocity_outlier_against_majority
DFL-MAT-J041YN,0,137444,DFL-OBJ-J01IZ9,21,Nicolai Remberg,-152.39915881220398,118.6853498755678,4,6,velocity_outlier_same_direction
DFL-MAT-J041YN,0,139789,DFL-OBJ-J01IZ9,21,Nicolai Remberg,285.3730307534712,230.48200370483264,8,2,velocity_outlier_same_direction
DFL-MAT-J041YN,0,142030,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,468.2295080121172,297.99709891557666,9,1,velocity_outlier_same_direction
DFL-MAT-J041YN,0,175032,DFL-OBJ-J01W6J,14,Rayan Philippe,-257.25341486210726,351.47540764388475,7,3,velocity_outlier_against_majority
DFL-MAT-J041YN,1,21948,DFL-OBJ-J01D4G,9,Franck Honorat,-396.37962681441184,275.3580805265607,2,8,velocity_outlier_same_direction
DFL-MAT-J041YN,1,27972,DFL-OBJ-J01D4G,9,Franck Honorat,399.9664003468296,331.5898153778551,5,5,velocity_outlier_same_direction
DFL-MAT-J041YN,1,31295,DFL-OBJ-002GC7,20,Luca Netz,-197.7188974471561,177.40944140400137,4,6,velocity_outlier_same_direction
DFL-MAT-J041YN,1,37657,DFL-OBJ-002GC7,20,Luca Netz,-483.838327533977,474.1947752328155,6,4,velocity_outlier_against_majority
DFL-MAT-J041YN,1,40998,DFL-OBJ-J01IB3,6,Yannik Engelhardt,654.5407531277086,445.29262243392736,9,1,velocity_outlier_same_direction
DFL-MAT-J041YN,1,41329,DFL-OBJ-J01IB3,6,Yannik Engelhardt,-278.22541186671856,265.6229040685566,5,5,velocity_outlier_same_direction
DFL-MAT-J041YN,1,57207,DFL-OBJ-002GC7,20,Luca Netz,377.5433403150781,254.63459708568448,7,3,velocity_outlier_same_direction
DFL-MAT-J041YN,1,117388,DFL-OBJ-J01D4G,9,Franck Honorat,-449.1411889238002,282.7298247243917,0,10,velocity_outlier_same_direction
DFL-MAT-J041YN,1,117749,DFL-OBJ-002706,10,Florian Christian Neuhaus,465.14228122923464,347.67595830095655,8,2,velocity_outlier_same_direction
DFL-MAT-J041YN,1,118558,DFL-OBJ-002GC7,20,Luca Netz,240.1520359672511,265.84998958368186,3,7,velocity_outlier_against_majority
DFL-MAT-J041YN,1,128691,DFL-OBJ-J01IB3,6,Yannik Engelhardt,357.36056214317136,337.6899414997237,6,4,velocity_outlier_same_direction
DFL-MAT-J041YV,0,80829,DFL-OBJ-J015AU,3,Karol Mets,293.3712121212129,229.10782715674034,4,6,velocity_outlier_against_majority
DFL-MAT-J041YV,0,132797,DFL-OBJ-J01KUJ,11,Arkadiusz Pyrka,443.7264225307681,413.32776201254325,7,3,velocity_outlier_same_direction
DFL-MAT-J041YV,1,126564,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,286.35257254822795,159.1240146729305,8,2,velocity_outlier_same_direction
DFL-MAT-J041YV,1,153189,DFL-OBJ-J01IZ9,21,Nicolai Remberg,-458.640614618875,329.29483378939995,2,8,velocity_outlier_same_direction
DFL-MAT-J041Z5,0,63120,DFL-OBJ-J01N5U,2,William Mikelbrencis,-110.0856389986854,144.34585684042068,0,10,velocity_outlier_same_direction
DFL-MAT-J041Z5,0,78234,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,-111.8743454613019,180.24562655540745,8,2,velocity_outlier_against_majority
DFL-MAT-J041Z5,0,166816,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,187.59240960327293,253.44070864722536,1,9,velocity_outlier_against_majority
DFL-MAT-J041Z5,0,178306,DFL-OBJ-002G5Y,10,Immanuël-Johannes Pherai,206.41673141672555,211.84709976013983,4,6,velocity_outlier_against_majority
DFL-MAT-J041Z5,0,179699,DFL-OBJ-J01W6J,14,Rayan Philippe,585.7604332060878,415.511890082543,7,3,velocity_outlier_same_direction
DFL-MAT-J041Z5,1,17045,DFL-OBJ-002GIC,44,Josip Stanišić,230.45368681238168,327.1391141065029,3,7,velocity_outlier_against_majority
DFL-MAT-J041Z5,1,45563,DFL-OBJ-002GIC,44,Josip Stanišić,368.7433420042097,299.88806402936683,6,4,velocity_outlier_same_direction
DFL-MAT-J041Z5,1,45698,DFL-OBJ-002FWZ,19,Alphonso Boyle Davies,-370.23226974313815,223.50314460096956,1,9,velocity_outlier_same_direction
