time_block,TPR,game_state
30-45,0.3697043578378398,leading
30-45,0.3485782873818043,leading
30-45,0.318479272627368,leading
30-45,0.3473319464020339,leading
30-45,0.346126316838143,leading
30-45,0.2404523815498594,leading
30-45,0.2662779979720776,leading
30-45,0.3995470870855082,leading
30-45,0.2884706428265721,leading
30-45,0.2546883809140476,leading
30-45,0.2222083028349426,leading
30-45,0.2451385305911181,leading
30-45,0.3327704215229032,leading
30-45,0.3694107780946232,leading
30-45,0.3473975222581869,leading
30-45,0.3432359308524522,leading
30-45,0.2906490838084665,leading
30-45,0.2886147299279353,leading
30-45,0.2930583550078416,leading
30-45,0.3451710625138295,leading
30-45,0.3734364896309129,leading
30-45,0.3000930984028487,leading
30-45,0.322480109007307,leading
30-45,0.3715473351749703,leading
30-45,0.5308408393411632,leading
30-45,0.366845218391598,leading
30-45,0.5027512259193323,leading
30-45,0.3719438927366104,leading
30-45,0.4669902055124713,leading
30-45,0.2968985815093333,leading
30-45,0.2947416177960987,leading
30-45,0.3803940503039377,leading
30-45,0.3955355002071538,leading
30-45,0.4206160172024409,leading
30-45,0.3341216237436807,leading
30-45,0.3432092532312898,leading
30-45,0.4700381656151539,leading
30-45,0.4463134563669267,leading
30-45,0.8261612102986571,level
30-45,0.2816727425884695,level
30-45,0.249178900973387,level
30-45,0.297281364607744,level
30-45,0.3718126617236089,level
30-45,0.3054968726059699,level
30-45,0.2412670305396685,level
30-45,0.4383812257314853,level
30-45,0.4644089032939958,level
30-45,0.4935700537003587,level
45-60,0.3474946944060659,level
45-60,0.3221887553023599,level
45-60,0.3603141080165041,level
45-60,0.289003537753649,level
45-60,0.313544764227696,level
45-60,0.385665300321775,level
45-60,0.3763308274333354,level
45-60,0.370185621151328,level
45-60,0.4043506038631025,level
45-60,0.550462047232083,level
45-60,0.5583518602142078,level
45-60,0.5160220458977742,level
45-60,0.4215781243995396,level
45-60,0.412803485795558,level
45-60,0.512275604568096,level
45-60,0.4901206152810858,level
45-60,0.4535292110462878,level
45-60,0.4134517664271778,level
45-60,0.292263218638059,level
45-60,0.3167142840402427,level
45-60,0.4337061870187053,level
45-60,0.5087921369982334,level
45-60,0.344947113736315,level
45-60,0.3262601518573059,level
45-60,0.3039585061453437,level
45-60,0.2866964679731229,level
45-60,0.58242255602026,level
45-60,0.3646016720588385,level
45-60,0.461938421559672,level
45-60,0.5082855341427602,level
45-60,0.6186503897044486,level
45-60,0.5008532760027529,level
45-60,0.3281591021613245,level
45-60,0.363100651119756,level
45-60,0.2298473433926205,level
45-60,0.2557339827641173,level
45-60,0.2946316268405025,level
45-60,0.3120910135046099,level
45-60,0.2868990327755529,level
45-60,0.2800192999916898,level
45-60,0.3866663109093107,level
45-60,0.4001831046765133,level
45-60,0.4898450997408219,level
45-60,0.4335278076037979,level
45-60,0.3095797375529019,level
45-60,0.3305734862365626,level
45-60,0.2680522158930805,level
45-60,0.2945668778961361,level
45-60,0.3419430546093476,level
45-60,0.3101196181059616,level
45-60,0.3703933033949302,level
45-60,0.3799020323746533,level
45-60,0.5128546977026252,level
45-60,0.3651791270545078,level
45-60,0.3488846436371969,level
45-60,0.4047108803025254,level
45-60,0.5595351944142106,level
45-60,0.5679072930521123,level
45-60,0.3422297253661126,level
45-60,0.3396748071285959,level
45-60,0.4112408944894887,level
45-60,0.4224301139693821,level
45-60,0.3706248165071459,level
45-60,0.392867487078249,level
45-60,0.3351187770260562,level
45-60,0.3790922852043981,level
45-60,0.3232256459527099,level
45-60,0.4448985675002517,level
45-60,0.2797021360800887,level
45-60,0.4656402787900285,level
45-60,0.4970293007320564,level
45-60,0.378793720530345,level
45-60,0.4567652397947338,level
45-60,0.4143455301968707,level
45-60,0.2452053498158977,level
45-60,0.2918883413414078,level
45-60,0.2604117619474803,level
45-60,0.2620428989876616,level
45-60,0.2624010477867407,level
45-60,0.2327383267452023,level
45-60,0.2859561376728194,level
45-60,0.2999720366020122,level
45-60,0.3018478325541226,level
45-60,0.2973906828350619,level
45-60,0.2758615448970577,level
45-60,0.3516130413082703,level
45-60,0.4218965328962913,level
45-60,0.5978019136539341,level
45-60,0.4245017865008471,level
45-60,0.3507121207426947,level
45-60,0.3408105130792145,level
45-60,0.3367764682618621,level
45-60,0.3145576592904206,level
45-60,0.3445222870256996,level
45-60,0.3075430835199815,level
45-60,0.3228811293359808,level
45-60,0.3057353759459827,level
45-60,0.2644715797415081,level
45-60,0.3175848513840206,level
45-60,0.3437506279347642,level
45-60,0.3216515068926519,level
45-60,0.3536006762149988,level
45-60,0.4051580818743082,level
45-60,0.4705351010867505,level
45-60,0.386208063656912,level
45-60,0.3690970230937733,level
45-60,0.3655678329152279,level
45-60,0.3919779713267476,level
45-60,0.3526735006888881,level
45-60,0.341968625436282,level
45-60,0.3202198412657734,level
45-60,0.367031939265551,level
45-60,0.4674031746200515,level
45-60,0.508368586507276,level
45-60,0.3645177451024405,level
45-60,0.3710777384219229,level
45-60,0.3887831038186793,level
45-60,0.353049896127198,level
45-60,0.4215846341064495,level
45-60,0.3962598806728597,level
45-60,0.4547288545985305,level
45-60,0.4563002979869866,level
45-60,0.4700664171192432,level
45-60,0.4310285937940359,level
45-60,0.4323965468485538,level
45-60,0.4645037907385322,level
45-60,0.411562809667486,level
45-60,0.5707356630932748,level
45-60,0.4179646607436618,level
45-60,0.3848247229988346,level
45-60,0.3728468751859082,level
45-60,0.3659597977266041,level
45-60,0.3938156816038253,level
45-60,0.4062027928530328,level
45-60,0.6470327983565148,level
45-60,0.2381586596298998,level
45-60,0.3128489540504253,level
45-60,0.2967972411067306,level
45-60,0.397026661887528,level
45-60,0.3877986341551457,level
45-60,0.3136567744009411,level
45-60,0.3640054308723017,level
45-60,0.4075373922042662,level
45-60,0.4262003603381927,level
45-60,0.4417789956546746,level
45-60,0.3740811908831477,level
45-60,0.4480670636019495,level
45-60,0.53808978543844,level
45-60,0.5145327827848432,level
45-60,0.6436646676187696,level
45-60,0.6034150026213877,level
45-60,0.4500423301606838,level
45-60,0.2870669240208097,level
45-60,0.3517124686709937,level
45-60,0.3990482327379797,level
45-60,0.5115700013915427,level
45-60,0.4996202875545247,level
45-60,0.3667288085635103,level
45-60,0.3381774116677141,level
45-60,0.382705381386269,level
45-60,0.3929736329585934,level
45-60,0.6977520723519799,level
45-60,0.4728553580447369,level
45-60,0.4107625727572362,level
45-60,0.4470964567673461,level
45-60,0.5090272442547584,level
45-60,0.4212903036615003,level
45-60,0.4915375383877838,level
45-60,0.4018097182741513,level
45-60,0.2490231383178825,level
45-60,0.2514492341446654,level
45-60,0.3394274595845978,level
45-60,0.3733353802953622,level
45-60,0.4007443137045603,level
45-60,0.3570332026452729,level
45-60,0.651331902676404,level
45-60,0.697539560321748,level
45-60,0.7248136113139685,level
45-60,0.448163261637904,level
45-60,0.8119199859327824,level
45-60,0.4595795040861998,level
45-60,0.362389965429743,level
45-60,0.51537004608623,level
45-60,0.5160866943212008,level
45-60,0.3825283352750157,level
45-60,0.360875958028436,level
45-60,0.3854167671673378,level
45-60,0.3777110706262223,level
45-60,0.2530076511040641,level
45-60,0.3049041893253922,level
45-60,0.2855636006134086,level
45-60,0.2596363234591514,level
45-60,0.2595040099651724,level
45-60,0.2427933891457499,level
45-60,0.2059359563207538,level
45-60,0.1958266991434995,level
45-60,0.2027753715017438,level
45-60,0.1969046065550143,level
45-60,0.1919042101521958,level
45-60,0.2232794834933631,level
45-60,0.234640895417464,level
45-60,0.2783895300872932,level
45-60,0.2809790660696705,level
45-60,0.3205719699169495,level
45-60,0.261552408522837,level
45-60,0.3204793027799862,level
45-60,0.3386995606146804,level
45-60,0.3448883735087303,level
45-60,0.3247282088567007,level
45-60,0.2953934324228089,level
45-60,0.3283144488113698,level
45-60,0.3256219835172206,level
45-60,0.2899168486409066,level
45-60,0.3906614077287255,level
45-60,0.3402254271831271,level
45-60,0.4257292868916147,level
45-60,0.4718766494957271,level
45-60,0.5485648935707359,level
45-60,0.2866963078396061,level
45-60,0.2884573587516132,level
45-60,0.3231881516767761,level
45-60,0.3508500773423441,level
45-60,0.3783869556159945,level
45-60,0.3273574818900224,level
45-60,0.3567926670861523,level
45-60,0.4062883085495342,level
45-60,0.4861665943779884,level
45-60,0.4694886831685025,level
45-60,0.5530521610138431,level
45-60,0.4654872157021488,level
45-60,0.5140794247115484,level
45-60,0.4561419336130056,level
45-60,0.5381711262698764,level
45-60,0.2944960393719499,level
45-60,0.2692398658217234,level
45-60,0.2379257949850704,level
45-60,0.2553145762675621,level
45-60,0.3640709922070265,level
45-60,0.634051908296283,level
45-60,0.5854720815269783,level
45-60,0.2083212247141782,level
45-60,0.2439734541331418,level
45-60,0.2739878257270606,level
45-60,0.3680277175266216,level
45-60,0.3110435868074543,level
45-60,0.4982239781663258,level
45-60,0.439555721438968,level
45-60,0.5110624517936793,level
45-60,0.3500904607004985,level
45-60,0.542425476673227,level
45-60,0.5603520845779684,level
45-60,0.5334580170624948,level
45-60,0.4064437033264039,level
45-60,0.3234799355466122,level
45-60,0.3066452891273235,level
45-60,0.3443853401775842,level
45-60,0.2958704081496407,level
45-60,0.2760572844644628,level
45-60,0.3121724219376912,level
45-60,0.302521842739554,level
45-60,0.3545709766429586,level
45-60,0.3393377439804813,level
45-60,0.3428565745789771,level
45-60,0.4301448316111894,level
45-60,0.4737916083202488,level
45-60,0.5500337642185892,level
45-60,0.3481344998165617,level
45-60,0.3741701809192481,level
45-60,0.4894971208764336,level
45-60,0.3747093483788911,level
45-60,0.4112665504575968,level
45-60,0.4428964626362296,level
45-60,0.5571837440811185,level
45-60,0.500949919942212,level
45-60,0.4666545388576689,level
45-60,0.5814134902990945,level
45-60,0.4733834226925873,level
45-60,0.4335805901229121,level
45-60,0.6387730454758369,level
45-60,0.5578058415246379,level
45-60,0.4688475862748294,level
45-60,0.5450519221539184,level
45-60,0.5223569413765827,behind
45-60,0.4642350456495193,behind
45-60,0.4011518677086617,behind
45-60,0.4293388887621543,behind
45-60,0.53734207880842,behind
45-60,0.5935430069086048,behind
45-60,0.4345232138127048,behind
45-60,0.3549697807782113,behind
45-60,0.294897124459582,behind
45-60,0.2359821826455078,behind
45-60,0.2221866943499863,behind
45-60,0.2076306895214127,behind
45-60,0.2203282490403021,behind
45-60,0.2745458358410846,behind
45-60,0.3293712901566689,behind
45-60,0.2818642069248213,behind
45-60,0.2919732062609295,behind
45-60,0.293135996845931,behind
45-60,0.2721281478567415,behind
45-60,0.2767191515712561,behind
45-60,0.2713226657279936,behind
45-60,0.2950114397244036,behind
45-60,0.346026614339195,behind
45-60,0.3472760316377973,behind
45-60,0.3355418845630455,behind
45-60,0.3344648632740103,behind
45-60,0.3454073750494424,behind
45-60,0.3184783156289932,behind
45-60,0.2772363741925124,behind
45-60,0.3171283812968758,behind
45-60,0.3545783807716101,behind
45-60,0.3762628693264526,behind
45-60,0.3986820166385659,behind
45-60,0.4792259517645781,behind
45-60,0.4279299956408912,behind
45-60,0.4540398904043984,behind
45-60,0.4472372147334699,behind
45-60,0.4830200957879387,behind
45-60,0.4284090064265363,behind
45-60,0.4402236087857675,behind
45-60,0.3776542681899428,behind
45-60,0.3682903717513386,behind
45-60,0.3513672023001838,behind
45-60,0.3885741358584241,behind
45-60,0.3719467227487345,behind
45-60,0.3757649120395688,behind
45-60,0.3477553351165033,behind
45-60,0.4603600028844005,behind
45-60,0.2644228198755441,behind
45-60,0.5120435575409903,behind
45-60,0.29564179721613,behind
45-60,0.4671032395288045,behind
45-60,0.605183479271106,behind
45-60,0.6018647419951424,behind
45-60,0.4450127969915475,behind
45-60,0.3613319984401679,behind
45-60,0.3178934940736022,behind
45-60,0.3709231531112446,behind
45-60,0.4508101060706395,behind
45-60,0.5407560353464971,behind
45-60,0.5835111109385422,behind
45-60,0.5907134555713344,behind
45-60,0.4927079196224428,behind
45-60,0.4855236883567367,behind
45-60,0.5780275405615758,behind
45-60,0.3395029288472633,behind
45-60,0.3157886067497806,behind
45-60,0.2526752741719745,behind
45-60,0.2670487637547771,behind
45-60,0.2699216508897237,behind
45-60,0.2851339218087502,behind
45-60,0.266441739687999,behind
45-60,0.3396496095111248,behind
45-60,0.4721046545085685,behind
45-60,0.2501406920035658,behind
45-60,0.2426921783306537,behind
45-60,0.2655030111654007,behind
45-60,0.2415392917698701,behind
45-60,0.2565155854210194,behind
45-60,0.390859296724688,behind
45-60,0.3752890755434724,behind
45-60,0.3174634934374001,behind
45-60,0.3075993247420382,behind
45-60,0.2807180264530829,behind
45-60,0.247438612927443,behind
45-60,0.3385177610483873,behind
45-60,0.4405696051900092,behind
45-60,0.4479129989703109,behind
45-60,0.2716128885362732,behind
45-60,0.3515441896684802,behind
45-60,0.3870827275287233,behind
45-60,0.3838586925694324,behind
45-60,0.3110318901442597,behind
45-60,0.4189778932237277,behind
45-60,0.489190805169478,behind
45-60,0.5472488493250376,behind
45-60,0.382372965078526,behind
45-60,0.4320307775942415,behind
45-60,0.3294931590191264,behind
45-60,0.3321213408151288,behind
45-60,0.3265665271958171,behind
45-60,0.3936613654977509,behind
45-60,0.4285294835585028,behind
45-60,0.4291748590775436,behind
45-60,0.4272919001837864,behind
45-60,0.3628930136370081,behind
45-60,0.5249161389253142,behind
45-60,0.4969817846111999,behind
45-60,0.4265728341546139,behind
45-60,0.4872983986146008,behind
45-60,0.2780470065099368,behind
45-60,0.2914590379381169,behind
45-60,0.3644089905596328,behind
45-60,0.2579032809026634,behind
45-60,0.27442577537007,behind
45-60,0.3034928668765562,behind
45-60,0.299856494210863,behind
45-60,0.2513126854771125,behind
45-60,0.3300252302433266,behind
45-60,0.4170097308592846,behind
45-60,0.3546662492881756,behind
45-60,0.4743464057157671,behind
45-60,0.312560624123012,behind
45-60,0.2802325151474245,behind
45-60,0.3223326969854352,behind
45-60,0.3506656559755445,behind
45-60,0.3114947953000896,behind
45-60,0.499446507358345,behind
45-60,0.241321050515773,behind
45-60,0.3217695273683448,behind
45-60,0.3972791614321952,behind
45-60,0.4114590949599194,behind
45-60,0.3606186208761394,behind
45-60,0.3203762697929255,behind
45-60,0.3868927957223425,behind
45-60,0.2498286997909091,behind
45-60,0.3011040227204484,behind
45-60,0.2371213163586045,behind
45-60,0.2884450945835497,behind
45-60,0.3744208236616744,behind
45-60,0.2934101711689161,behind
45-60,0.2944565035950963,behind
45-60,0.3136455493981846,behind
45-60,0.3882503728046687,behind
45-60,0.4068863986116134,behind
45-60,0.3878118843770213,behind
45-60,0.4848455791813174,behind
45-60,0.5486756320818948,behind
45-60,0.5134550646533103,behind
45-60,0.4539724042786895,behind
45-60,0.3376892638858574,behind
45-60,0.3125064453164682,behind
45-60,0.2260845388198562,behind
45-60,0.169794725279693,behind
45-60,0.1656511233470849,behind
45-60,0.1710223170375209,behind
45-60,0.1508195292774082,behind
45-60,0.1564987879508795,behind
45-60,0.2277010118116441,behind
45-60,0.2847787482904854,behind
45-60,0.4789975631228523,behind
45-60,0.1975829896756938,behind
45-60,0.2959439458002443,behind
45-60,0.2933750613242041,behind
45-60,0.3484883990967796,behind
45-60,0.3027754111556202,behind
45-60,0.2670051558903668,behind
45-60,0.3113711181072932,behind
45-60,0.3184197485691485,behind
45-60,0.3243817756532311,behind
45-60,0.5597811833552023,behind
45-60,0.6083121042341192,behind
45-60,0.2242720602658051,behind
45-60,0.2742552807956244,behind
45-60,0.3456704710595688,behind
45-60,0.3040967041672301,behind
45-60,0.2571326632523744,behind
45-60,0.401118525553652,behind
45-60,0.3476580713105936,behind
45-60,0.3208509530022413,behind
45-60,0.4402822137888196,behind
45-60,0.2721048917612598,behind
45-60,0.3223334111833017,behind
45-60,0.3451655937855212,behind
45-60,0.2690287682151634,behind
45-60,0.2670755467696615,behind
45-60,0.2978980569384369,behind
45-60,0.2954834104760871,behind
45-60,0.2849349873687556,behind
45-60,0.4636344665998669,behind
45-60,0.4575902994513073,behind
45-60,0.3432245037730544,level
45-60,0.337644954348588,level
45-60,0.296982881253698,level
45-60,0.3209563573346454,level
45-60,0.3875394288409011,level
45-60,0.5728491698297866,level
45-60,0.5243060454027848,level
45-60,0.381631114674384,level
45-60,0.1791874903672184,level
45-60,0.2055048806638915,level
45-60,0.4024979179052697,level
45-60,0.4162053976441562,level
45-60,0.4105541141680429,level
45-60,0.3665269380882204,level
45-60,0.3105329833500215,level
45-60,0.3386316716756701,level
45-60,0.3790272466340747,level
60-75,0.3290855063670589,level
60-75,0.3246254400091454,level
60-75,0.3057224733089822,level
60-75,0.2928997266026252,level
60-75,0.4434741976479638,level
60-75,0.2889966497837175,level
60-75,0.2591314408216607,level
60-75,0.5152031127915222,level
60-75,0.2970208598974724,level
60-75,0.3468718843002366,level
60-75,0.5632113398583847,level
60-75,0.6337139363059365,level
60-75,0.4390999225252489,level
60-75,0.2437029370041843,level
60-75,0.2640661654037791,level
60-75,0.3033830021891465,level
60-75,0.3088538204434577,level
60-75,0.3115921151178563,level
60-75,0.3500282181989184,level
60-75,0.2863017624228825,level
60-75,0.3087481386952405,level
60-75,0.3337598859542969,level
60-75,0.3083652209397937,level
60-75,0.2428648535868748,level
60-75,0.3126522298184545,level
60-75,0.3146482665120713,level
60-75,0.2829493594124795,level
60-75,0.2966362337657137,level
60-75,0.3411105390588974,level
60-75,0.3063305715230318,level
60-75,0.3162988658519626,level
60-75,0.2553718714398736,level
60-75,0.2956240190876391,level
60-75,0.3361075032828399,level
60-75,0.3537226438912356,level
60-75,0.4287729298322568,level
60-75,0.3916674582607108,level
60-75,0.359449261239168,level
60-75,0.295395564621539,level
60-75,0.3504761985811383,level
60-75,0.3216643892715451,level
60-75,0.3114065583436699,level
60-75,0.3470512057354873,level
60-75,0.3465742954720793,level
60-75,0.3909702015541657,level
60-75,0.4157865564441219,level
60-75,0.5393764857548202,level
60-75,0.4338331389763081,level
60-75,0.4351817826415401,level
60-75,0.2667491421245713,level
60-75,0.2453180228280405,level
60-75,0.2300813502978631,level
60-75,0.2729568650964623,level
60-75,0.2514104815220563,level
60-75,0.2919842193590483,level
60-75,0.4029032337875444,level
60-75,0.3920083793592744,level
60-75,0.5735358225700034,level
60-75,0.3599168686717326,level
60-75,0.3980878087612728,level
60-75,0.686034965462336,level
60-75,0.7217669449816407,level
60-75,0.5697820282193878,level
60-75,0.4214745131634775,level
60-75,0.3506314394253921,level
60-75,0.3000722394077885,level
60-75,0.3385236139541501,level
60-75,0.4153015384786244,level
60-75,0.2899442594407028,level
60-75,0.3155946351088445,level
60-75,0.3255708953650666,level
60-75,0.3500539094792623,level
60-75,0.409212409357591,level
60-75,0.4633441605686317,level
60-75,0.6074102078407028,level
60-75,0.4114202072362422,level
60-75,0.4908834813878996,level
60-75,0.4738957228991123,level
60-75,0.6645617429455964,level
60-75,0.5578857095060149,level
60-75,0.5582977760376997,level
60-75,0.5623945092624247,level
60-75,0.5702292060035677,level
60-75,0.3852581411051609,level
60-75,0.3800710149038238,level
60-75,0.347894676540101,level
60-75,0.3092498426312891,level
60-75,0.4212670727204365,level
60-75,0.6296882901403257,level
60-75,0.5346925382092711,level
60-75,0.5492978733171777,level
60-75,0.3140379267343865,level
60-75,0.3015047424669158,level
60-75,0.3324515960832299,level
60-75,0.3157193770182501,level
60-75,0.2771511544065569,level
60-75,0.2288292546961668,level
60-75,0.3392110806446594,level
60-75,0.304723890869822,level
60-75,0.2719345630257915,level
60-75,0.3166268776925371,level
60-75,0.5670603005656976,level
60-75,0.6523583114325568,level
60-75,0.5033623370870134,level
60-75,0.4470482403758598,level
60-75,0.4499256324280997,level
60-75,0.4354457033343957,level
60-75,0.3148783600909297,level
60-75,0.532793996033396,level
60-75,0.2229387037283293,level
60-75,0.2634425138497154,level
60-75,0.1957319366917492,level
60-75,0.2298116072050005,level
60-75,0.2118944787030069,level
60-75,0.1987688505999776,level
60-75,0.1908145802274814,level
60-75,0.1752078933108107,level
60-75,0.247866423352661,level
60-75,0.2714442726317856,level
60-75,0.274710391265714,level
60-75,0.3646494269425572,level
60-75,0.4056861607708512,level
60-75,0.2757807135492266,level
60-75,0.4049436511984463,level
60-75,0.4781976850915521,level
60-75,0.4505846890893201,level
60-75,0.3626293098678191,level
60-75,0.3914767767019518,level
60-75,0.3975408365940063,level
60-75,0.3420155135242998,level
60-75,0.356616597877034,level
60-75,0.3626594212202662,level
60-75,0.3890113505167192,level
60-75,0.4707018807840425,level
60-75,0.402310897475252,level
60-75,0.3957023795199453,level
60-75,0.3757381374499944,level
60-75,0.3993274455027363,level
60-75,0.3731433220775537,level
60-75,0.3729062868421561,level
60-75,0.4543064631694798,level
60-75,0.4355108300425411,level
60-75,0.4332455518597906,level
60-75,0.407796230603974,level
60-75,0.4532417788172957,level
60-75,0.4355376474935865,level
60-75,0.3686370439677416,level
60-75,0.3844899717917058,level
60-75,0.4211802805494429,level
60-75,0.4424309118159681,level
60-75,0.3819456985488422,level
60-75,0.4424525759368219,level
60-75,0.4229142079332434,level
60-75,0.2924145508576887,level
60-75,0.2763291720414426,level
60-75,0.3138905956459445,level
60-75,0.2627743995257612,level
60-75,0.2542402273965073,level
60-75,0.3146536033633609,level
60-75,0.3206364984798554,level
60-75,0.2680943736035093,level
60-75,0.2841051722328407,level
60-75,0.3293759074266477,level
60-75,0.2567146779285758,level
60-75,0.2715766658724612,level
60-75,0.261204766735693,level
60-75,0.2843876388683565,level
60-75,0.2650798899371287,level
60-75,0.2583888999884322,level
60-75,0.2901132762942552,level
60-75,0.2802428581930584,level
60-75,0.2960642263245779,level
60-75,0.289674860672688,level
60-75,0.2647838122151978,level
60-75,0.2922786298629883,level
60-75,0.3022531837521708,level
60-75,0.3061883058945615,level
60-75,0.3072604446449795,level
60-75,0.3087310496052669,level
60-75,0.3013650950286537,level
60-75,0.3016428852912842,level
60-75,0.2867674780760862,level
60-75,0.2595855956789566,level
60-75,0.3211458082154678,level
60-75,0.2447630452420245,level
60-75,0.2404500193583829,level
60-75,0.2209449220921467,level
60-75,0.2931850850507712,level
60-75,0.2779731461855186,level
60-75,0.2509934882625554,level
60-75,0.2318484059968868,level
60-75,0.3015198647512741,level
60-75,0.2884183905546957,level
60-75,0.3118848137535153,level
60-75,0.2311382337647513,level
60-75,0.2129308958061415,level
60-75,0.272914056591181,level
60-75,0.5420518146152182,level
60-75,0.551670001504223,level
60-75,0.5286755397873245,level
60-75,0.4243556730321,level
60-75,0.2820828741690907,level
60-75,0.4067586378401761,level
60-75,0.3927614508175331,level
60-75,0.4322797719881451,level
60-75,0.3946055198633018,level
60-75,0.4181299877124547,level
60-75,0.5156679352246586,level
60-75,0.4581195600820338,level
60-75,0.4359510257739687,level
60-75,0.2814340434300021,level
60-75,0.3810312286034965,level
60-75,0.5577339345129099,level
60-75,0.3461010414762802,level
60-75,0.3438158238395651,level
60-75,0.3503936219216946,level
60-75,0.3653091991622152,level
60-75,0.330744305778927,level
60-75,0.3665293114528483,level
60-75,0.3666299414991241,level
60-75,0.3876965053416251,level
60-75,0.3194422749568378,level
60-75,0.2598061171322038,level
60-75,0.4336847386988661,level
60-75,0.5040335800645117,level
60-75,0.5250890377784765,level
60-75,0.5245842107019388,level
60-75,0.3678731266636876,level
60-75,0.4463511271273473,level
60-75,0.3985775426665629,level
60-75,0.4208385395639086,level
60-75,0.4057050519560544,level
60-75,0.3754831121182196,level
60-75,0.6166300255730682,level
60-75,0.359969302442102,level
60-75,0.4895441532616339,level
60-75,0.4683361466814246,level
60-75,0.5180481051064669,level
60-75,0.5358242037901714,level
60-75,0.3586435197298978,level
60-75,0.2727151490184732,level
60-75,0.4240670972285497,level
60-75,0.5804177672265649,level
60-75,0.3063759438932625,level
60-75,0.3345714091798445,level
60-75,0.3291546696938204,level
60-75,0.3539548463268733,level
60-75,0.3124749459382948,level
60-75,0.3499079997265948,level
60-75,0.3342770125891589,level
60-75,0.4083353723446605,level
60-75,0.5078862669920735,level
60-75,0.4253934402924613,level
60-75,0.4299049391961386,level
60-75,0.3814637155041145,level
60-75,0.3005093205882105,level
60-75,0.2534338864137131,level
60-75,0.3217260352016841,level
60-75,0.3926670492768692,level
60-75,0.4138277547480963,level
60-75,0.4340159997187703,level
60-75,0.4722885483371082,level
60-75,0.4027625910333172,level
60-75,0.4919270098459948,level
60-75,0.4546057475258672,level
60-75,0.5815073599185281,level
60-75,0.6581763056049644,level
60-75,0.6081665591463998,level
60-75,0.5795025096109958,level
60-75,0.520272273563234,level
60-75,0.5211673536488358,level
60-75,0.5599507749917875,level
60-75,0.3260592295572794,level
60-75,0.2891002082369295,level
60-75,0.2730023850561461,level
60-75,0.2481578762208525,level
60-75,0.2984482874421854,level
60-75,0.2586181589628965,level
60-75,0.3080080113201214,level
60-75,0.2963444450344525,level
60-75,0.4040535054989546,level
60-75,0.475187288957681,level
60-75,0.4369015968369826,level
60-75,0.5312828821721904,level
60-75,0.3001294779512234,level
60-75,0.3294248050540408,level
60-75,0.4530787919839265,level
60-75,0.3254529116874053,level
60-75,0.5297009323256855,level
60-75,0.5595286082466134,level
60-75,0.585090522187745,level
60-75,0.230234707553811,level
60-75,0.2244203453348481,level
60-75,0.1876025804040423,level
60-75,0.3059879733825161,level
60-75,0.2833149688829361,level
60-75,0.2953036820005828,level
60-75,0.2919616744378218,level
60-75,0.2878877443216418,level
60-75,0.3153886335278443,level
60-75,0.3331044708980749,level
60-75,0.3577137728060696,level
60-75,0.3492968806069758,level
60-75,0.3367447047741714,level
60-75,0.3857953040313103,level
60-75,0.4765061504426863,level
60-75,0.5570049252609308,level
60-75,0.5104309729046109,level
60-75,0.3594407769448064,level
60-75,0.3389864772434582,level
60-75,0.2970657139581095,level
60-75,0.4123432718883298,level
60-75,0.426546828527447,level
60-75,0.4305646382970937,level
60-75,0.3965282982699852,level
60-75,0.5216964555977602,level
60-75,0.424388810056689,level
60-75,0.3910212559777017,level
60-75,0.3957614740909686,level
60-75,0.315806913388875,level
60-75,0.2902156598888217,level
60-75,0.4014343324129341,level
60-75,0.3935371737407312,level
60-75,0.4361847893880159,level
60-75,0.5486667240086488,level
60-75,0.5252437627095164,level
60-75,0.3609365813748484,level
60-75,0.4343179285603721,level
60-75,0.5222801465543996,level
60-75,0.4523650492276919,level
60-75,0.3877958396687559,level
60-75,0.4395010008810553,level
60-75,0.5582128196844668,level
60-75,0.2721288960345108,level
60-75,0.5428714276893731,level
60-75,0.4825952390168715,level
60-75,0.3955359925094193,level
60-75,0.4498107382436547,level
60-75,0.556740624596662,level
60-75,0.286704319817371,level
60-75,0.2320120359417622,level
60-75,0.423896066271838,level
60-75,0.5849692655546781,level
60-75,0.5289923587959563,level
60-75,0.4747692080189388,level
60-75,0.4680811475119527,level
60-75,0.4575712947129026,level
60-75,0.2791366508483556,level
60-75,0.4758656364325907,level
60-75,0.4596580622170837,level
60-75,0.5367018894183829,level
60-75,0.3430207044495902,level
60-75,0.3443305668712426,level
60-75,0.3912244674490364,level
60-75,0.3891712959724897,level
60-75,0.4680481624705797,level
60-75,0.3148028845867145,level
60-75,0.4913593090638481,level
60-75,0.3050340505992174,level
60-75,0.1992595869452937,level
60-75,0.2359534149356556,level
60-75,0.2390049372015309,level
60-75,0.2221102458536837,level
60-75,0.2816248281627976,level
60-75,0.3266800347460062,level
60-75,0.3670737994005123,level
60-75,0.3456222444706081,level
60-75,0.3019816452121966,level
60-75,0.323409183865927,level
60-75,0.362483295332307,level
60-75,0.3283636930779333,level
60-75,0.4611779649219025,level
60-75,0.5832500722920961,level
60-75,0.5448720968982153,level
60-75,0.4188659795774594,level
60-75,0.4961302057397256,level
60-75,0.5159547502749652,level
60-75,0.4258235178112236,level
60-75,0.4952719031885313,level
60-75,0.486768449178007,level
60-75,0.511578807242792,level
60-75,0.402336687477311,level
60-75,0.3304608466291837,level
60-75,0.3243338946925843,level
60-75,0.3432849947756532,level
