object_id,player_name,dimension,times_flagged,matches,side,confident,frames_present_total,mistakes_per_1000_frames
DFL-OBJ-J01KEV,Mert Kömür,pressure,105,1,opponent,False,2133,49.23
DFL-OBJ-J01KEV,Mert Kömür,synchronization,313,1,opponent,False,2133,146.74
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,anticipation,755,2,opponent,True,4489,168.19
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,compactness,706,2,opponent,True,4489,157.27
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,lpc,597,2,opponent,True,4489,132.99
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,pos,301,2,opponent,True,4489,67.05
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,pressure,231,2,opponent,True,4489,51.46
DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,synchronization,462,2,opponent,True,4489,102.92
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,anticipation,283,2,opponent,True,5669,49.92
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,compactness,313,2,opponent,True,5669,55.21
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,lpc,269,2,opponent,True,5669,47.45
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,pos,10,2,opponent,True,5669,1.76
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,pressure,83,2,opponent,True,5669,14.64
DFL-OBJ-J01KLQ,Aurèle Florian Amenda,synchronization,581,2,opponent,True,5669,102.49
DFL-OBJ-J01KLU,Nicolas Jackson,anticipation,254,1,opponent,False,1251,203.04
DFL-OBJ-J01KLU,Nicolas Jackson,compactness,190,1,opponent,False,1251,151.88
DFL-OBJ-J01KLU,Nicolas Jackson,lpc,188,1,opponent,False,1251,150.28
DFL-OBJ-J01KLU,Nicolas Jackson,pos,37,1,opponent,False,1251,29.58
DFL-OBJ-J01KLU,Nicolas Jackson,pressure,52,1,opponent,False,1251,41.57
DFL-OBJ-J01KLU,Nicolas Jackson,synchronization,103,1,opponent,False,1251,82.33
DFL-OBJ-J01KO9,Jarell Amorin Quansah,anticipation,320,2,opponent,True,5592,57.22
DFL-OBJ-J01KO9,Jarell Amorin Quansah,compactness,391,2,opponent,True,5592,69.92
DFL-OBJ-J01KO9,Jarell Amorin Quansah,lpc,348,2,opponent,True,5592,62.23
DFL-OBJ-J01KO9,Jarell Amorin Quansah,pos,25,2,opponent,True,5592,4.47
DFL-OBJ-J01KO9,Jarell Amorin Quansah,pressure,70,2,opponent,True,5592,12.52
DFL-OBJ-J01KO9,Jarell Amorin Quansah,synchronization,525,2,opponent,True,5592,93.88
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,anticipation,352,2,opponent,True,4967,70.87
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,compactness,601,2,opponent,True,4967,121.0
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,lpc,313,2,opponent,True,4967,63.02
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,pos,52,2,opponent,True,4967,10.47
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,pressure,143,2,opponent,True,4967,28.79
DFL-OBJ-J01KUJ,Arkadiusz Pyrka,synchronization,509,2,opponent,True,4967,102.48
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,anticipation,146,1,opponent,False,3191,45.75
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,compactness,39,1,opponent,False,3191,12.22
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,lpc,123,1,opponent,False,3191,38.55
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,pos,3,1,opponent,False,3191,0.94
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,pressure,28,1,opponent,False,3191,8.77
DFL-OBJ-J01L5I,Chrislain Iris Aurel Matsima,synchronization,247,1,opponent,False,3191,77.41
DFL-OBJ-J01LB6,Youssoupha Niang,anticipation,179,1,opponent,False,1510,118.54
DFL-OBJ-J01LB6,Youssoupha Niang,compactness,245,1,opponent,False,1510,162.25
DFL-OBJ-J01LB6,Youssoupha Niang,lpc,154,1,opponent,False,1510,101.99
DFL-OBJ-J01LB6,Youssoupha Niang,pos,52,1,opponent,False,1510,34.44
DFL-OBJ-J01LB6,Youssoupha Niang,pressure,42,1,opponent,False,1510,27.81
DFL-OBJ-J01LB6,Youssoupha Niang,synchronization,175,1,opponent,False,1510,115.89
DFL-OBJ-J01LMN,Can Yılmaz Uzun,anticipation,440,2,opponent,True,3487,126.18
DFL-OBJ-J01LMN,Can Yılmaz Uzun,compactness,357,2,opponent,True,3487,102.38
DFL-OBJ-J01LMN,Can Yılmaz Uzun,lpc,396,2,opponent,True,3487,113.56
DFL-OBJ-J01LMN,Can Yılmaz Uzun,pos,101,2,opponent,True,3487,28.96
DFL-OBJ-J01LMN,Can Yılmaz Uzun,pressure,125,2,opponent,True,3487,35.85
DFL-OBJ-J01LMN,Can Yılmaz Uzun,synchronization,512,2,opponent,True,3487,146.83
DFL-OBJ-J01LTJ,Elias Niklas Baum,anticipation,31,1,opponent,False,191,162.3
DFL-OBJ-J01LTJ,Elias Niklas Baum,compactness,13,1,opponent,False,191,68.06
DFL-OBJ-J01LTJ,Elias Niklas Baum,lpc,19,1,opponent,False,191,99.48
DFL-OBJ-J01LTJ,Elias Niklas Baum,pos,1,1,opponent,False,191,5.24
DFL-OBJ-J01LTJ,Elias Niklas Baum,pressure,7,1,opponent,False,191,36.65
DFL-OBJ-J01LTJ,Elias Niklas Baum,synchronization,40,1,opponent,False,191,209.42
DFL-OBJ-J01MZS,James Hoban Sands,anticipation,600,2,opponent,True,6194,96.87
DFL-OBJ-J01MZS,James Hoban Sands,compactness,28,2,opponent,True,6194,4.52
DFL-OBJ-J01MZS,James Hoban Sands,lpc,735,2,opponent,True,6194,118.66
DFL-OBJ-J01MZS,James Hoban Sands,pos,163,2,opponent,True,6194,26.32
DFL-OBJ-J01MZS,James Hoban Sands,pressure,326,2,opponent,True,6194,52.63
DFL-OBJ-J01MZS,James Hoban Sands,synchronization,599,2,opponent,True,6194,96.71
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,anticipation,40,1,opponent,False,463,86.39
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,compactness,86,1,opponent,False,463,185.75
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,lpc,41,1,opponent,False,463,88.55
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,pos,13,1,opponent,False,463,28.08
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,pressure,12,1,opponent,False,463,25.92
DFL-OBJ-J01N1P,Rodrigo Duarte Ribeiro,synchronization,61,1,opponent,False,463,131.75
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,anticipation,166,1,opponent,False,1724,96.29
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,compactness,544,1,opponent,False,1724,315.55
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,lpc,143,1,opponent,False,1724,82.95
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,pos,56,1,opponent,False,1724,32.48
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,pressure,80,1,opponent,False,1724,46.4
DFL-OBJ-J01N5L,Saint-Cyr Johan Bakayoko,synchronization,206,1,opponent,False,1724,119.49
DFL-OBJ-J01N62,Badredine Bouanani,anticipation,370,1,opponent,False,2218,166.82
DFL-OBJ-J01N62,Badredine Bouanani,compactness,472,1,opponent,False,2218,212.8
DFL-OBJ-J01N62,Badredine Bouanani,lpc,330,1,opponent,False,2218,148.78
DFL-OBJ-J01N62,Badredine Bouanani,pos,85,1,opponent,False,2218,38.32
DFL-OBJ-J01N62,Badredine Bouanani,pressure,70,1,opponent,False,2218,31.56
DFL-OBJ-J01N62,Badredine Bouanani,synchronization,226,1,opponent,False,2218,101.89
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,anticipation,89,1,opponent,False,2913,30.55
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,compactness,59,1,opponent,False,2913,20.25
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,lpc,123,1,opponent,False,2913,42.22
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,pos,3,1,opponent,False,2913,1.03
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,pressure,23,1,opponent,False,2913,7.9
DFL-OBJ-J01N8X,Rav Wiebe van den Berg,synchronization,203,1,opponent,False,2913,69.69
DFL-OBJ-J01NA3,Ernest Poku,anticipation,51,1,opponent,False,452,112.83
DFL-OBJ-J01NA3,Ernest Poku,compactness,47,1,opponent,False,452,103.98
DFL-OBJ-J01NA3,Ernest Poku,lpc,35,1,opponent,False,452,77.43
DFL-OBJ-J01NA3,Ernest Poku,pos,9,1,opponent,False,452,19.91
DFL-OBJ-J01NA3,Ernest Poku,pressure,8,1,opponent,False,452,17.7
DFL-OBJ-J01NA3,Ernest Poku,synchronization,34,1,opponent,False,452,75.22
DFL-OBJ-J01NAE,Jan Bürger,anticipation,169,1,opponent,False,2089,80.9
DFL-OBJ-J01NAE,Jan Bürger,compactness,238,1,opponent,False,2089,113.93
DFL-OBJ-J01NAE,Jan Bürger,lpc,134,1,opponent,False,2089,64.15
DFL-OBJ-J01NAE,Jan Bürger,pos,33,1,opponent,False,2089,15.8
DFL-OBJ-J01NAE,Jan Bürger,pressure,49,1,opponent,False,2089,23.46
DFL-OBJ-J01NAE,Jan Bürger,synchronization,186,1,opponent,False,2089,89.04
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,anticipation,31,1,opponent,False,335,92.54
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,compactness,5,1,opponent,False,335,14.93
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,lpc,49,1,opponent,False,335,146.27
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,pos,21,1,opponent,False,335,62.69
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,pressure,18,1,opponent,False,335,53.73
DFL-OBJ-J01NAG,Felipe Marlon Chávez Somocursio,synchronization,32,1,opponent,False,335,95.52
DFL-OBJ-J01ND7,Brajan Gruda,anticipation,425,1,opponent,False,1750,242.86
DFL-OBJ-J01ND7,Brajan Gruda,compactness,150,1,opponent,False,1750,85.71
DFL-OBJ-J01ND7,Brajan Gruda,lpc,258,1,opponent,False,1750,147.43
DFL-OBJ-J01ND7,Brajan Gruda,pos,64,1,opponent,False,1750,36.57
DFL-OBJ-J01ND7,Brajan Gruda,pressure,62,1,opponent,False,1750,35.43
DFL-OBJ-J01ND7,Brajan Gruda,synchronization,197,1,opponent,False,1750,112.57
DFL-OBJ-J01ND9,Aljoscha Kemlein,anticipation,229,1,opponent,False,2974,77.0
DFL-OBJ-J01ND9,Aljoscha Kemlein,lpc,294,1,opponent,False,2974,98.86
DFL-OBJ-J01ND9,Aljoscha Kemlein,pos,52,1,opponent,False,2974,17.48
DFL-OBJ-J01ND9,Aljoscha Kemlein,pressure,134,1,opponent,False,2974,45.06
DFL-OBJ-J01ND9,Aljoscha Kemlein,synchronization,328,1,opponent,False,2974,110.29
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,anticipation,393,2,opponent,True,6765,58.09
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,compactness,128,2,opponent,True,6765,18.92
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,lpc,281,2,opponent,True,6765,41.54
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,pos,10,2,opponent,True,6765,1.48
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,pressure,60,2,opponent,True,6765,8.87
DFL-OBJ-J01NP1,Abdoul Karim Coulibaly,synchronization,516,2,opponent,True,6765,76.27
DFL-OBJ-J01NU1,Samuel-Germain Kinduelu Mbangula Tshifunda,anticipation,8,1,opponent,False,206,38.83
DFL-OBJ-J01NU1,Samuel-Germain Kinduelu Mbangula Tshifunda,compactness,46,1,opponent,False,206,223.3
DFL-OBJ-J01NU1,Samuel-Germain Kinduelu Mbangula Tshifunda,lpc,22,1,opponent,False,206,106.8
DFL-OBJ-J01NU1,Samuel-Germain Kinduelu Mbangula Tshifunda,pressure,5,1,opponent,False,206,24.27
DFL-OBJ-J01NU1,Samuel-Germain Kinduelu Mbangula Tshifunda,synchronization,17,1,opponent,False,206,82.52
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,anticipation,168,1,opponent,False,3153,53.28
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,compactness,1099,1,opponent,False,3153,348.56
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,lpc,173,1,opponent,False,3153,54.87
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,pos,24,1,opponent,False,3153,7.61
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,pressure,61,1,opponent,False,3153,19.35
DFL-OBJ-J01NZP,Jeanuël Merick Belocian,synchronization,267,1,opponent,False,3153,84.68
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,anticipation,159,1,opponent,False,3069,51.81
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,compactness,511,1,opponent,False,3069,166.5
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,lpc,146,1,opponent,False,3069,47.57
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,pos,38,1,opponent,False,3069,12.38
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,pressure,77,1,opponent,False,3069,25.09
DFL-OBJ-J01NZR,Saël Kumbedi Kumbedi,synchronization,272,1,opponent,False,3069,88.63
DFL-OBJ-J01O02,Ezechiel Banzuzi,anticipation,254,2,opponent,True,2089,121.59
DFL-OBJ-J01O02,Ezechiel Banzuzi,compactness,16,2,opponent,True,2089,7.66
DFL-OBJ-J01O02,Ezechiel Banzuzi,lpc,204,2,opponent,True,2089,97.65
DFL-OBJ-J01O02,Ezechiel Banzuzi,pos,84,2,opponent,True,2089,40.21
DFL-OBJ-J01O02,Ezechiel Banzuzi,pressure,108,2,opponent,True,2089,51.7
DFL-OBJ-J01O02,Ezechiel Banzuzi,synchronization,191,2,opponent,True,2089,91.43
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,anticipation,285,2,opponent,True,3185,89.48
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,compactness,44,2,opponent,True,3185,13.81
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,lpc,389,2,opponent,True,3185,122.14
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,pos,78,2,opponent,True,3185,24.49
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,pressure,90,2,opponent,True,3185,28.26
DFL-OBJ-J01OBQ,Oscar Winther Höjlund,synchronization,406,2,opponent,True,3185,127.47
DFL-OBJ-J01OYI,Derry Lionel Scherhant,anticipation,61,1,opponent,False,847,72.02
DFL-OBJ-J01OYI,Derry Lionel Scherhant,compactness,37,1,opponent,False,847,43.68
DFL-OBJ-J01OYI,Derry Lionel Scherhant,lpc,75,1,opponent,False,847,88.55
DFL-OBJ-J01OYI,Derry Lionel Scherhant,pos,11,1,opponent,False,847,12.99
DFL-OBJ-J01OYI,Derry Lionel Scherhant,pressure,14,1,opponent,False,847,16.53
DFL-OBJ-J01OYI,Derry Lionel Scherhant,synchronization,123,1,opponent,False,847,145.22
DFL-OBJ-J01Q2V,Budu Zivzivadze,anticipation,115,1,opponent,False,925,124.32
DFL-OBJ-J01Q2V,Budu Zivzivadze,compactness,20,1,opponent,False,925,21.62
DFL-OBJ-J01Q2V,Budu Zivzivadze,lpc,101,1,opponent,False,925,109.19
DFL-OBJ-J01Q2V,Budu Zivzivadze,pos,8,1,opponent,False,925,8.65
DFL-OBJ-J01Q2V,Budu Zivzivadze,pressure,20,1,opponent,False,925,21.62
DFL-OBJ-J01Q2V,Budu Zivzivadze,synchronization,67,1,opponent,False,925,72.43
DFL-OBJ-J01QJA,Senne Maaike Lynen,anticipation,512,2,opponent,True,6765,75.68
DFL-OBJ-J01QJA,Senne Maaike Lynen,compactness,38,2,opponent,True,6765,5.62
DFL-OBJ-J01QJA,Senne Maaike Lynen,lpc,584,2,opponent,True,6765,86.33
DFL-OBJ-J01QJA,Senne Maaike Lynen,pos,81,2,opponent,True,6765,11.97
DFL-OBJ-J01QJA,Senne Maaike Lynen,pressure,229,2,opponent,True,6765,33.85
DFL-OBJ-J01QJA,Senne Maaike Lynen,synchronization,655,2,opponent,True,6765,96.82
DFL-OBJ-J01QPQ,Ibrahim Maza,anticipation,522,2,opponent,True,5377,97.08
DFL-OBJ-J01QPQ,Ibrahim Maza,compactness,517,2,opponent,True,5377,96.15
DFL-OBJ-J01QPQ,Ibrahim Maza,lpc,554,2,opponent,True,5377,103.03
DFL-OBJ-J01QPQ,Ibrahim Maza,pos,178,2,opponent,True,5377,33.1
DFL-OBJ-J01QPQ,Ibrahim Maza,pressure,199,2,opponent,True,5377,37.01
DFL-OBJ-J01QPQ,Ibrahim Maza,synchronization,611,2,opponent,True,5377,113.63
DFL-OBJ-J01QRR,Montrell Amare Culbreath,anticipation,413,2,opponent,True,4087,101.05
DFL-OBJ-J01QRR,Montrell Amare Culbreath,compactness,1089,2,opponent,True,4087,266.45
DFL-OBJ-J01QRR,Montrell Amare Culbreath,lpc,307,2,opponent,True,4087,75.12
DFL-OBJ-J01QRR,Montrell Amare Culbreath,pos,88,2,opponent,True,4087,21.53
DFL-OBJ-J01QRR,Montrell Amare Culbreath,pressure,128,2,opponent,True,4087,31.32
DFL-OBJ-J01QRR,Montrell Amare Culbreath,synchronization,436,2,opponent,True,4087,106.68
DFL-OBJ-J01QVA,Shuto Machino,anticipation,141,2,opponent,True,642,219.63
DFL-OBJ-J01QVA,Shuto Machino,compactness,220,2,opponent,True,642,342.68
DFL-OBJ-J01QVA,Shuto Machino,lpc,135,2,opponent,True,642,210.28
DFL-OBJ-J01QVA,Shuto Machino,pos,27,2,opponent,True,642,42.06
DFL-OBJ-J01QVA,Shuto Machino,pressure,18,2,opponent,True,642,28.04
DFL-OBJ-J01QVA,Shuto Machino,synchronization,91,2,opponent,True,642,141.74
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,anticipation,436,2,opponent,True,3066,142.2
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,compactness,434,2,opponent,True,3066,141.55
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,lpc,408,2,opponent,True,3066,133.07
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,pos,148,2,opponent,True,3066,48.27
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,pressure,97,2,opponent,True,3066,31.64
DFL-OBJ-J01R3Q,Carney Chibueze Chukwuemeka,synchronization,352,2,opponent,True,3066,114.81
DFL-OBJ-J01R3R,Michael Akpovie Olise,anticipation,691,2,opponent,True,5308,130.18
DFL-OBJ-J01R3R,Michael Akpovie Olise,compactness,1126,2,opponent,True,5308,212.13
DFL-OBJ-J01R3R,Michael Akpovie Olise,lpc,625,2,opponent,True,5308,117.75
DFL-OBJ-J01R3R,Michael Akpovie Olise,pos,186,2,opponent,True,5308,35.04
DFL-OBJ-J01R3R,Michael Akpovie Olise,pressure,171,2,opponent,True,5308,32.22
DFL-OBJ-J01R3R,Michael Akpovie Olise,synchronization,618,2,opponent,True,5308,116.43
DFL-OBJ-J01R6O,Kacper Potulski,anticipation,116,1,opponent,False,3337,34.76
DFL-OBJ-J01R6O,Kacper Potulski,compactness,122,1,opponent,False,3337,36.56
DFL-OBJ-J01R6O,Kacper Potulski,lpc,210,1,opponent,False,3337,62.93
DFL-OBJ-J01R6O,Kacper Potulski,pos,3,1,opponent,False,3337,0.9
DFL-OBJ-J01R6O,Kacper Potulski,pressure,24,1,opponent,False,3337,7.19
DFL-OBJ-J01R6O,Kacper Potulski,synchronization,230,1,opponent,False,3337,68.92
DFL-OBJ-J01RF2,Bilal El Khannouss,anticipation,418,2,opponent,True,3144,132.95
DFL-OBJ-J01RF2,Bilal El Khannouss,compactness,393,2,opponent,True,3144,125.0
DFL-OBJ-J01RF2,Bilal El Khannouss,lpc,411,2,opponent,True,3144,130.73
DFL-OBJ-J01RF2,Bilal El Khannouss,pos,100,2,opponent,True,3144,31.81
DFL-OBJ-J01RF2,Bilal El Khannouss,pressure,103,2,opponent,True,3144,32.76
DFL-OBJ-J01RF2,Bilal El Khannouss,synchronization,426,2,opponent,True,3144,135.5
DFL-OBJ-J01RKL,Joel Chima Fujita,anticipation,1136,2,opponent,True,6194,183.4
DFL-OBJ-J01RKL,Joel Chima Fujita,compactness,938,2,opponent,True,6194,151.44
DFL-OBJ-J01RKL,Joel Chima Fujita,lpc,800,2,opponent,True,6194,129.16
DFL-OBJ-J01RKL,Joel Chima Fujita,pos,376,2,opponent,True,6194,60.7
DFL-OBJ-J01RKL,Joel Chima Fujita,pressure,318,2,opponent,True,6194,51.34
DFL-OBJ-J01RKL,Joel Chima Fujita,synchronization,697,2,opponent,True,6194,112.53
DFL-OBJ-J01S1Y,Hennes Behrens,anticipation,127,1,opponent,False,3158,40.22
DFL-OBJ-J01S1Y,Hennes Behrens,compactness,565,1,opponent,False,3158,178.91
DFL-OBJ-J01S1Y,Hennes Behrens,lpc,162,1,opponent,False,3158,51.3
DFL-OBJ-J01S1Y,Hennes Behrens,pos,20,1,opponent,False,3158,6.33
DFL-OBJ-J01S1Y,Hennes Behrens,pressure,50,1,opponent,False,3158,15.83
DFL-OBJ-J01S1Y,Hennes Behrens,synchronization,289,1,opponent,False,3158,91.51
DFL-OBJ-J01SZZ,Moritz Jenz,anticipation,81,1,opponent,False,2581,31.38
DFL-OBJ-J01SZZ,Moritz Jenz,compactness,52,1,opponent,False,2581,20.15
DFL-OBJ-J01SZZ,Moritz Jenz,lpc,79,1,opponent,False,2581,30.61
DFL-OBJ-J01SZZ,Moritz Jenz,pos,6,1,opponent,False,2581,2.32
DFL-OBJ-J01SZZ,Moritz Jenz,pressure,20,1,opponent,False,2581,7.75
DFL-OBJ-J01SZZ,Moritz Jenz,synchronization,135,1,opponent,False,2581,52.31
DFL-OBJ-J01T26,Alexander Prass,anticipation,94,2,opponent,True,1434,65.55
DFL-OBJ-J01T26,Alexander Prass,compactness,194,2,opponent,True,1434,135.29
DFL-OBJ-J01T26,Alexander Prass,lpc,131,2,opponent,True,1434,91.35
DFL-OBJ-J01T26,Alexander Prass,pos,30,2,opponent,True,1434,20.92
DFL-OBJ-J01T26,Alexander Prass,pressure,47,2,opponent,True,1434,32.78
DFL-OBJ-J01T26,Alexander Prass,synchronization,205,2,opponent,True,1434,142.96
DFL-OBJ-J01T3R,Cenk Özkacar,anticipation,274,2,opponent,True,6340,43.22
DFL-OBJ-J01T3R,Cenk Özkacar,compactness,199,2,opponent,True,6340,31.39
DFL-OBJ-J01T3R,Cenk Özkacar,lpc,260,2,opponent,True,6340,41.01
DFL-OBJ-J01T3R,Cenk Özkacar,pos,8,2,opponent,True,6340,1.26
DFL-OBJ-J01T3R,Cenk Özkacar,pressure,50,2,opponent,True,6340,7.89
DFL-OBJ-J01T3R,Cenk Özkacar,synchronization,570,2,opponent,True,6340,89.91
DFL-OBJ-J01TL9,Victor Okoh Boniface,anticipation,98,1,opponent,False,474,206.75
DFL-OBJ-J01TL9,Victor Okoh Boniface,compactness,47,1,opponent,False,474,99.16
DFL-OBJ-J01TL9,Victor Okoh Boniface,lpc,64,1,opponent,False,474,135.02
DFL-OBJ-J01TL9,Victor Okoh Boniface,pos,20,1,opponent,False,474,42.19
DFL-OBJ-J01TL9,Victor Okoh Boniface,pressure,10,1,opponent,False,474,21.1
DFL-OBJ-J01TL9,Victor Okoh Boniface,synchronization,51,1,opponent,False,474,107.59
DFL-OBJ-J01TMV,Robin Hranáč,anticipation,232,2,opponent,True,4225,54.91
DFL-OBJ-J01TMV,Robin Hranáč,compactness,145,2,opponent,True,4225,34.32
DFL-OBJ-J01TMV,Robin Hranáč,lpc,225,2,opponent,True,4225,53.25
DFL-OBJ-J01TMV,Robin Hranáč,pos,9,2,opponent,True,4225,2.13
DFL-OBJ-J01TMV,Robin Hranáč,pressure,72,2,opponent,True,4225,17.04
DFL-OBJ-J01TMV,Robin Hranáč,synchronization,361,2,opponent,True,4225,85.44
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,anticipation,56,1,opponent,False,290,193.1
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,compactness,51,1,opponent,False,290,175.86
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,lpc,20,1,opponent,False,290,68.97
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,pos,1,1,opponent,False,290,3.45
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,pressure,8,1,opponent,False,290,27.59
DFL-OBJ-J01TOE,Valentin Andres Stanislas Gendrey,synchronization,56,1,opponent,False,290,193.1
DFL-OBJ-J01TOV,Yuito Suzuki,anticipation,530,1,opponent,False,2829,187.35
DFL-OBJ-J01TOV,Yuito Suzuki,compactness,168,1,opponent,False,2829,59.38
DFL-OBJ-J01TOV,Yuito Suzuki,lpc,506,1,opponent,False,2829,178.86
DFL-OBJ-J01TOV,Yuito Suzuki,pos,111,1,opponent,False,2829,39.24
DFL-OBJ-J01TOV,Yuito Suzuki,pressure,121,1,opponent,False,2829,42.77
DFL-OBJ-J01TOV,Yuito Suzuki,synchronization,285,1,opponent,False,2829,100.74
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,anticipation,243,2,opponent,True,2477,98.1
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,compactness,174,2,opponent,True,2477,70.25
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,lpc,243,2,opponent,True,2477,98.1
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,pos,78,2,opponent,True,2477,31.49
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,pressure,90,2,opponent,True,2477,36.33
DFL-OBJ-J01TPA,Jean-Mattéo Bahoya Négoce,synchronization,233,2,opponent,True,2477,94.07
DFL-OBJ-J01TQX,Ameen Al-Dakhil,anticipation,138,1,opponent,False,2399,57.52
DFL-OBJ-J01TQX,Ameen Al-Dakhil,compactness,273,1,opponent,False,2399,113.8
DFL-OBJ-J01TQX,Ameen Al-Dakhil,lpc,85,1,opponent,False,2399,35.43
DFL-OBJ-J01TQX,Ameen Al-Dakhil,pos,5,1,opponent,False,2399,2.08
DFL-OBJ-J01TQX,Ameen Al-Dakhil,pressure,29,1,opponent,False,2399,12.09
DFL-OBJ-J01TQX,Ameen Al-Dakhil,synchronization,190,1,opponent,False,2399,79.2
DFL-OBJ-J01TR0,Olivier Deman,anticipation,161,1,opponent,False,3431,46.93
DFL-OBJ-J01TR0,Olivier Deman,compactness,467,1,opponent,False,3431,136.11
DFL-OBJ-J01TR0,Olivier Deman,lpc,225,1,opponent,False,3431,65.58
DFL-OBJ-J01TR0,Olivier Deman,pos,34,1,opponent,False,3431,9.91
DFL-OBJ-J01TR0,Olivier Deman,pressure,73,1,opponent,False,3431,21.28
DFL-OBJ-J01TR0,Olivier Deman,synchronization,478,1,opponent,False,3431,139.32
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,anticipation,93,1,opponent,False,828,112.32
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,compactness,173,1,opponent,False,828,208.94
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,lpc,118,1,opponent,False,828,142.51
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,pos,37,1,opponent,False,828,44.69
