match_id,team,restart_type,TPR
DFL-MAT-J041UB,0,throw_in,0.3510981102261714
DFL-MAT-J041UB,0,throw_in,0.3371870947493105
DFL-MAT-J041UB,0,throw_in,0.3317359143418634
DFL-MAT-J041UB,0,throw_in,0.3589141948416242
DFL-MAT-J041UB,1,throw_in,0.324047485734645
DFL-MAT-J041UB,1,throw_in,0.2964737145737888
DFL-MAT-J041UB,1,throw_in,0.3277219196638609
DFL-MAT-J041UB,1,throw_in,0.2328854029772067
DFL-MAT-J041UB,0,goal_kick,0.2421104797035418
DFL-MAT-J041UB,0,goal_kick,0.3432465346312796
DFL-MAT-J041UB,1,throw_in,0.2484671610553067
DFL-MAT-J041UB,1,throw_in,0.2364530163201841
DFL-MAT-J041UB,1,throw_in,0.2361691217416117
DFL-MAT-J041UB,1,throw_in,0.3019929132699786
DFL-MAT-J041UB,1,throw_in,0.2857262743277173
DFL-MAT-J041UB,0,corner,0.3417314319192417
DFL-MAT-J041UB,0,corner,0.4745743028803351
DFL-MAT-J041UB,0,corner,0.6731197811557318
DFL-MAT-J041UB,0,corner,0.4440682851229552
DFL-MAT-J041UB,0,corner,0.4731590483065651
DFL-MAT-J041UB,1,corner,0.1964757407493563
DFL-MAT-J041UB,1,corner,0.3140422094956721
DFL-MAT-J041UB,1,corner,0.309546117785656
DFL-MAT-J041UB,1,corner,0.3299911751836932
DFL-MAT-J041UB,1,corner,0.3414119807311209
DFL-MAT-J041UB,1,corner,0.2135748656588305
DFL-MAT-J041UB,1,corner,0.3139245145314562
DFL-MAT-J041UB,1,corner,0.3280546467264147
DFL-MAT-J041UB,0,goal_kick,0.4030730599799141
DFL-MAT-J041UB,0,goal_kick,0.4746334222064208
DFL-MAT-J041UB,0,corner,0.3816813931178673
DFL-MAT-J041UB,0,corner,0.4183518569631946
DFL-MAT-J041UB,0,corner,0.3405738090622773
DFL-MAT-J041UB,0,corner,0.6539131214872239
DFL-MAT-J041UB,0,corner,0.6543287734510684
DFL-MAT-J041UB,0,corner,0.5208285136765407
DFL-MAT-J041UB,1,corner,0.6990990004962332
DFL-MAT-J041UB,1,corner,0.4636606448696222
DFL-MAT-J041UB,1,corner,0.6219470222059491
DFL-MAT-J041UB,1,corner,0.4462409906153676
DFL-MAT-J041UB,1,corner,0.388799640169601
DFL-MAT-J041UB,0,throw_in,0.270800499016664
DFL-MAT-J041UB,0,throw_in,0.3107823569936265
DFL-MAT-J041UB,0,throw_in,0.4445817299787252
DFL-MAT-J041UB,0,throw_in,0.3809601485716403
DFL-MAT-J041UB,0,throw_in,0.4524530714704696
DFL-MAT-J041UB,1,throw_in,0.3625856987047497
DFL-MAT-J041UB,1,throw_in,0.2652291429103955
DFL-MAT-J041UB,1,throw_in,0.3552526544423442
DFL-MAT-J041UB,1,throw_in,0.3022859623661059
DFL-MAT-J041UB,1,throw_in,0.3170484251234087
DFL-MAT-J041UB,0,throw_in,0.4787573562442942
DFL-MAT-J041UB,0,throw_in,0.6093828772895967
DFL-MAT-J041UB,0,throw_in,0.525974545301659
DFL-MAT-J041UB,0,throw_in,0.6376009711297513
DFL-MAT-J041UB,1,throw_in,0.2486235370613383
DFL-MAT-J041UB,1,throw_in,0.2925784073042438
DFL-MAT-J041UB,1,throw_in,0.2646378286192672
DFL-MAT-J041UB,1,throw_in,0.3267336751239292
DFL-MAT-J041UB,1,throw_in,0.314256981377131
DFL-MAT-J041UB,1,throw_in,0.3193824517956689
DFL-MAT-J041UB,1,throw_in,0.3350060827234722
DFL-MAT-J041UB,1,throw_in,0.3894080052257137
DFL-MAT-J041UB,1,throw_in,0.3867868130147858
DFL-MAT-J041UB,1,throw_in,0.3641524428580993
DFL-MAT-J041UB,1,throw_in,0.3336899092915564
DFL-MAT-J041UB,0,goal_kick,0.2406723074641468
DFL-MAT-J041UB,0,goal_kick,0.3271534979675709
DFL-MAT-J041UB,0,goal_kick,0.2919880919104761
DFL-MAT-J041UB,0,goal_kick,0.4311603318747017
DFL-MAT-J041UB,1,throw_in,0.3145161979880891
DFL-MAT-J041UB,1,throw_in,0.4034116469305107
DFL-MAT-J041UB,1,throw_in,0.4348363047620746
DFL-MAT-J041UB,0,throw_in,0.3748273937074262
DFL-MAT-J041UB,0,throw_in,0.3161022142035093
DFL-MAT-J041UB,0,throw_in,0.3337672849443786
DFL-MAT-J041UB,0,throw_in,0.4706576439934816
DFL-MAT-J041UB,0,throw_in,0.2567495828900337
DFL-MAT-J041UB,1,goal_kick,0.2480895715770926
DFL-MAT-J041UB,1,goal_kick,0.2766995779964201
DFL-MAT-J041UB,1,goal_kick,0.2845534534135805
DFL-MAT-J041UB,1,goal_kick,0.2452228210750628
DFL-MAT-J041UB,1,goal_kick,0.3068195859298943
DFL-MAT-J041UB,0,throw_in,0.3560479490716214
DFL-MAT-J041UB,0,throw_in,0.3458011326193752
DFL-MAT-J041UB,0,throw_in,0.4019545543949113
DFL-MAT-J041UB,0,throw_in,0.3066453021460313
DFL-MAT-J041UB,0,throw_in,0.3525116165736474
DFL-MAT-J041UB,1,goal_kick,0.2434560250006614
DFL-MAT-J041UB,1,goal_kick,0.2061636242111091
DFL-MAT-J041UB,1,goal_kick,0.2868088968479522
DFL-MAT-J041UB,1,goal_kick,0.2793955238375046
DFL-MAT-J041UB,1,goal_kick,0.3112694230047106
DFL-MAT-J041UB,0,throw_in,0.2865494495563657
DFL-MAT-J041UB,0,throw_in,0.3141270847527093
DFL-MAT-J041UB,0,throw_in,0.279387467902576
DFL-MAT-J041UB,0,throw_in,0.383721091106445
DFL-MAT-J041UB,0,throw_in,0.3093094200557296
DFL-MAT-J041UB,0,throw_in,0.5165086344543618
DFL-MAT-J041UB,0,throw_in,0.498664736730063
DFL-MAT-J041UB,0,throw_in,0.5471137988398213
DFL-MAT-J041UB,1,throw_in,0.402781825180541
DFL-MAT-J041UB,1,throw_in,0.3996753435276239
DFL-MAT-J041UB,1,throw_in,0.4278238316845352
