match_id,team,frame,object_id,jersey,player_name,gap_m
DFL-MAT-J041YE,1,168758,DFL-OBJ-002G8H,25,Exequiel Alejandro Palacios,18.57107484739788
DFL-MAT-J041YE,1,175766,DFL-OBJ-J024A2,35,Christian Michel Kofane,42.9531817617367
DFL-MAT-J041YE,1,178581,DFL-OBJ-J016J2,20,Alejandro Grimaldo Garcia,25.99248305392623
DFL-MAT-J041YE,1,178605,DFL-OBJ-J016J2,20,Alejandro Grimaldo Garcia,25.03974110425068
DFL-MAT-J041YN,0,11186,DFL-OBJ-0027AT,18,Bakery Jatta,32.35059352213755
DFL-MAT-J041YN,0,49361,DFL-OBJ-0027AT,18,Bakery Jatta,33.11055689319915
DFL-MAT-J041YN,0,104922,DFL-OBJ-0027AT,18,Bakery Jatta,18.81911810295157
DFL-MAT-J041YN,0,137444,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,13.246468525424497
DFL-MAT-J041YN,0,139789,DFL-OBJ-0027AT,18,Bakery Jatta,22.043214235386827
DFL-MAT-J041YN,0,142030,DFL-OBJ-J01W6J,14,Rayan Philippe,21.71565541547058
DFL-MAT-J041YN,0,142479,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,24.317021651002175
DFL-MAT-J041YN,0,143188,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,18.601745736474427
DFL-MAT-J041YN,0,158981,DFL-OBJ-J01IZ9,21,Nicolai Remberg,37.70490901988136
DFL-MAT-J041YN,0,175032,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,27.594572131328846
DFL-MAT-J041YN,1,13185,DFL-OBJ-J01D4G,9,Franck Honorat,22.865201605156347
DFL-MAT-J041YN,1,15657,DFL-OBJ-J0117M,15,Haris Tabaković,26.616362390709597
DFL-MAT-J041YN,1,15741,DFL-OBJ-J0117M,15,Haris Tabaković,30.950600883694136
DFL-MAT-J041YN,1,21948,DFL-OBJ-J0117M,15,Haris Tabaković,15.765910129840972
DFL-MAT-J041YN,1,27972,DFL-OBJ-J0117M,15,Haris Tabaković,19.167683773334947
DFL-MAT-J041YN,1,31295,DFL-OBJ-002GC7,20,Luca Netz,30.389450817473723
DFL-MAT-J041YN,1,35071,DFL-OBJ-J01IB3,6,Yannik Engelhardt,13.70077320517908
DFL-MAT-J041YN,1,37657,DFL-OBJ-002GNN,29,Joseph Michael Scally,22.994318836735133
DFL-MAT-J041YN,1,37913,DFL-OBJ-J0117M,15,Haris Tabaković,20.956150015133748
DFL-MAT-J041YN,1,40711,DFL-OBJ-002GC7,20,Luca Netz,29.6548581575714
DFL-MAT-J041YN,1,40998,DFL-OBJ-002GC0,27,Rocco Reitz,21.968967366731043
DFL-MAT-J041YN,1,41033,DFL-OBJ-002GC0,27,Rocco Reitz,19.073912958686677
DFL-MAT-J041YN,1,41329,DFL-OBJ-002GC7,20,Luca Netz,27.298324915823617
DFL-MAT-J041YN,1,46609,DFL-OBJ-J01IB3,6,Yannik Engelhardt,16.78739599215825
DFL-MAT-J041YN,1,46894,DFL-OBJ-002GNN,29,Joseph Michael Scally,12.65787653090379
DFL-MAT-J041YN,1,57207,DFL-OBJ-J0117M,15,Haris Tabaković,26.388674151173078
DFL-MAT-J041YN,1,62412,DFL-OBJ-002706,10,Florian Christian Neuhaus,20.965015067729464
DFL-MAT-J041YN,1,100179,DFL-OBJ-J0117M,15,Haris Tabaković,25.089014688199523
DFL-MAT-J041YN,1,109049,DFL-OBJ-002GC7,20,Luca Netz,21.243707710377457
DFL-MAT-J041YN,1,111982,DFL-OBJ-J01D4G,9,Franck Honorat,24.163099736765748
DFL-MAT-J041YN,1,114835,DFL-OBJ-002GC7,20,Luca Netz,33.19891791334898
DFL-MAT-J041YN,1,116527,DFL-OBJ-J01D4G,9,Franck Honorat,18.156272697654796
DFL-MAT-J041YN,1,117388,DFL-OBJ-J0117M,15,Haris Tabaković,24.646801710727118
DFL-MAT-J041YN,1,117749,DFL-OBJ-002GC7,20,Luca Netz,18.22636809205719
